No.,Sector,Sub Industry Code,Sub Industry,Code,Stock Name,Sharia,FS Date,Fiscal Year End,Type of FS,Auditor's Opinion,"Assets, b.IDR","Liabilities, b.IDR","Equity, b.IDR","Sales, b.IDR","EBT, b.IDR",Profit for the Period,Profit attr.to owner's,"EPS, IDR","Book Value, IDR","P/E Ratio, x","Price to BV, x","D/E Ratio, x","ROA, %","ROE, %","NPM, %",Harga Saham
1.00,Energy,A121,Coal Production,ADMR,Adaro Minerals Indonesia Tbk,S,06/30/2022,Dec,LR,,"16,960.16","10,885.54","6,074.62","6,483.46","3,926.35","3,037.55","3,006.19",115.51,148.59,15.80,12.11,1.79,28.00,78.00,73.00,1799.42
2.00,Energy,A121,Coal Production,ADRO,Adaro Energy Indonesia Tbk,S,06/30/2022,Dec,LR,,"130,793.60","48,844.18","81,949.41","52,702.34","30,378.02","20,022.27","18,046.78",563.32,"2,562.04",6.28,1.38,0.60,22.00,35.00,55.00,3535.62
3.00,Energy,A121,Coal Production,AIMS,Akbar Indo Makmur Stimec Tbk,S,06/30/2022,Dec,U,,34.62,16.73,17.88,20.46,2.49,2.49,2.49,20.90,81.28,11.87,2.98,0.94,13.00,26.00,22.00,242.21
4.00,Energy,A112,Oil & Gas Storage & Distribution,AKRA,AKR Corporindo Tbk,S,06/30/2022,Dec,U,,"27,834.66","15,843.10","11,991.55","22,109.45","1,175.72",927.41,955.46,75.56,597.38,17.80,2.26,1.32,5.00,13.00,7.00,1350.08
5.00,Energy,A131,Oil & Gas Drilling Service,APEX,Apexindo Pratama Duta Tbk,S,06/30/2022,Dec,U,,"5,279.11","3,295.42","1,983.69",695.50,44.06,31.95,31.95,20.53,709.27,17.92,0.49,1.66,1.00,3.00,8.00,347.54
6.00,Energy,A121,Coal Production,ARII,Atlas Resources Tbk,S,06/30/2022,Dec,U,,"5,263.50","4,411.02",852.47,"1,371.76",296.49,254.57,219.20,15.05,272.27,14.36,0.79,5.17,4.00,28.00,17.00,215.09
7.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",ARTI,Ratu Prabu Energi Tbk,S,03/31/2022,Dec,U,,637.20,741.61,-104.41,1.52,-6.55,-6.04,-5.99,-14.02,-13.32,-3.57,-3.75,-7.10,-17.00,0.00,"-7,227.00",49.95
8.00,Energy,A122,Coal Distribution,BBRM,Pelayaran Nasional Bina Buana Raya Tbk,S,06/30/2022,Dec,U,,532.81,162.08,370.73,63.61,-2.37,-3.17,-3.17,0.58,43.72,85.90,1.14,0.44,1.00,1.00,8.00,49.84
9.00,Energy,A122,Coal Distribution,BESS,Batulicin Nusantara Maritim Tbk,S,06/30/2022,Dec,U,,724.35,262.85,461.49,211.26,30.53,28.94,28.94,21.80,134.43,9.36,1.47,0.57,10.00,16.00,35.00,197.61
10.00,Energy,A111,Oil & Gas Production & Refinery,BIPI,Astrindo Nusantara Infrastruktur Tbk,S,06/30/2022,Dec,LR,,"13,716.73","7,862.12","5,854.61",201.15,52.42,34.49,17.20,2.25,101.08,63.69,1.40,1.34,1.00,2.00,65.00,141.51
11.00,Energy,A121,Coal Production,BOSS,Borneo Olah Sarana Sukses Tbk,S,06/30/2022,Dec,U,,674.12,732.14,-58.03,192.15,19.99,19.99,19.99,-61.87,-41.45,-1.33,-2.00,-12.62,-13.00,0.00,-45.00,82.90
12.00,Energy,A122,Coal Distribution,BSML,Bintang Samudera Mandiri Lines Tbk,S,06/30/2022,Dec,U,,262.78,160.55,102.23,110.55,8.96,7.68,7.67,5.33,55.25,169.80,16.29,1.57,4.00,10.00,9.00,900.02
13.00,Energy,A121,Coal Production,BSSR,Baramulti Suksessarana Tbk,S,06/30/2022,Dec,LR,,"6,252.87","1,695.28","4,557.59","6,329.14","2,463.05","1,912.90","1,912.89","1,631.56","1,741.87",2.66,2.49,0.37,68.00,94.00,67.00,4337.26
14.00,Energy,A112,Oil & Gas Storage & Distribution,BULL,Buana Lintas Lautan Tbk,S,03/31/2022,Dec,U,,"7,087.48","5,624.24","1,463.24",390.90,-221.53,-222.56,-222.03,-230.38,103.64,-0.73,1.63,3.84,-46.00,-222.00,-832.00,168.93
15.00,Energy,A121,Coal Production,BUMI,Bumi Resources Tbk,S,06/30/2022,Dec,A,WTP,"66,384.23","53,175.18","13,209.06","14,416.03","3,888.65","2,655.57","2,495.31",22.77,94.33,7.38,1.78,4.03,7.00,37.00,34.00,167.91
16.00,Energy,A121,Coal Production,BYAN,Bayan Resources Tbk,S,06/30/2022,Dec,U,,"37,285.63","10,206.80","27,078.83","29,838.67","19,252.00","15,000.92","14,446.84","8,055.12","8,123.65",8.21,8.25,0.38,72.00,99.00,90.00,67020.11
17.00,Energy,A122,Coal Distribution,CANI,Capitol Nusantara Indonesia Tbk,S,03/31/2022,Jun,U,,317.76,700.73,-382.97,31.11,-33.16,-33.30,-33.30,-35.45,-459.50,-2.71,-0.21,-1.83,-9.00,0.00,-95.00,96.50
18.00,Energy,A122,Coal Distribution,CNKO,Exploitasi Energi Indonesia Tbk,S,06/30/2022,Dec,U,,"1,312.25","2,562.49","-1,250.24",748.94,-25.59,-25.23,-25.02,-4.57,-139.59,-10.93,-0.36,-2.05,-3.00,0.00,-5.00,50.25
19.00,Energy,A121,Coal Production,COAL,PT Black Diamond Resources Tbk,S,06/30/2022,Dec,A,WTP,412.42,251.68,160.74,367.07,106.76,83.38,82.40,16.45,25.72,24.92,17.11,1.57,25.00,64.00,28.00,440.07
20.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",DEWA,Darma Henwa Tbk,S,06/30/2022,Dec,U,,"10,017.38","6,124.11","3,893.28","2,885.40",-113.30,-121.25,-121.29,-5.85,178.15,-10.26,0.33,1.57,-1.00,-3.00,-4.00,58.79
21.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",DOID,Delta Dunia Makmur Tbk,S,06/30/2022,Dec,U,,"23,722.94","20,089.29","3,633.64","10,757.85",129.35,84.18,84.18,42.83,421.48,9.15,0.93,5.53,2.00,16.00,5.00,391.98
22.00,Energy,A121,Coal Production,DSSA,Dian Swastatika Sentosa Tbk,S,06/30/2022,Dec,LR,,"97,070.65","54,997.28","42,073.37","38,599.39","11,202.65","7,759.79","3,744.15","6,253.69","54,601.57",6.08,0.70,1.31,5.00,11.00,12.00,38221.10
23.00,Energy,A122,Coal Distribution,DWGL,Dwi Guna Laksana Tbk,S,06/30/2022,Dec,U,,"1,522.32","1,349.09",173.23,"1,543.89",35.85,36.06,36.06,15.22,18.74,13.93,11.32,7.79,9.00,81.00,9.00,212.14
24.00,Energy,A131,Oil & Gas Drilling Service,ELSA,Elnusa Tbk,S,06/30/2022,Dec,U,,"8,301.30","4,269.92","4,031.38","5,420.54",281.54,226.33,226.33,40.41,552.36,7.77,0.56,1.06,4.00,7.00,5.00,309.32
25.00,Energy,A111,Oil & Gas Production & Refinery,ENRG,Energi Mega Persada Tbk,S,06/30/2022,Dec,U,,"17,862.27","10,800.84","7,061.44","3,425.68","1,108.16",384.32,384.53,25.48,284.49,10.20,0.91,1.53,4.00,11.00,23.00,258.89
26.00,Energy,A122,Coal Distribution,FIRE,Alfa Energi Investama Tbk,S,06/30/2022,Dec,U,,500.74,208.77,291.97,81.32,-20.39,-15.61,-15.60,-47.78,197.90,-6.78,1.38,0.72,-14.00,-24.00,-87.00,273.10
27.00,Energy,A121,Coal Production,GEMS,Golden Energy Mines Tbk,S,06/30/2022,Dec,LR,,"16,068.17","8,469.36","7,598.81","19,863.08","6,571.34","5,088.13","4,999.19","1,339.34","1,291.80",5.32,5.48,1.11,49.00,104.00,40.00,7079.06
28.00,Energy,A121,Coal Production,GTBO,Garda Tujuh Buana Tbk,S,09/30/2020,Dec,U,,826.76,201.74,625.02,0.00,-9.54,-9.54,-9.54,-0.35,250.01,0.00,0.30,0.32,0.00,0.00,0.00,75.00
29.00,Energy,A112,Oil & Gas Storage & Distribution,GTSI,GTS Internasional Tbk,S,06/30/2022,Dec,U,,"1,869.36","1,111.11",758.25,314.63,64.68,62.19,44.83,-10.01,47.93,-6.30,1.31,1.47,-8.00,-21.00,-50.00,62.79
30.00,Energy,A112,Oil & Gas Storage & Distribution,HITS,Humpuss Intermoda Transportasi Tbk,S,06/30/2022,Dec,U,,"3,413.26","2,376.24","1,037.02",804.87,127.25,112.21,94.85,-19.78,146.04,-28.82,3.90,2.29,-3.00,-9.00,-12.00,569.56
31.00,Energy,A121,Coal Production,HRUM,Harum Energy Tbk,S,06/30/2022,Dec,U,,"16,052.36","3,228.06","12,824.30","5,617.32","3,388.53","2,733.84","2,172.58",227.83,948.68,7.83,1.88,0.25,19.00,24.00,55.00,1783.52
32.00,Energy,A121,Coal Production,INDY,Indika Energy Tbk,S,06/30/2022,Dec,U,,"59,076.66","41,714.98","17,361.68","28,856.01","6,751.72","3,401.12","2,986.09",697.69,"3,332.25",4.11,0.86,2.40,6.00,21.00,13.00,2865.74
33.00,Energy,A112,Oil & Gas Storage & Distribution,INPS,Indah Prakasa Sentosa Tbk,S,06/30/2022,Dec,U,,360.33,272.44,87.89,136.48,-5.84,-5.84,-5.88,-51.69,135.21,-18.96,7.25,3.10,-9.00,-38.00,-25.00,980.27
34.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",ITMA,SUMBER ENERGI ANDALAN Tbk,S,06/30/2022,Dec,U,,"3,148.25",155.96,"2,992.30",1.51,428.91,428.91,428.96,203.41,"3,436.65",4.40,0.26,0.05,17.00,18.00,"35,165.00",893.53
35.00,Energy,A121,Coal Production,ITMG,Indo Tambangraya Megah Tbk,S,06/30/2022,Dec,LR,,"29,373.50","7,319.52","22,053.98","21,155.37","8,882.53","6,855.87","6,858.00","10,561.25","19,518.09",3.72,2.01,0.33,41.00,54.00,56.00,39231.36
36.00,Energy,A121,Coal Production,KKGI,Resource Alam Indonesia Tbk,S,06/30/2022,Dec,U,,"2,270.65",643.25,"1,627.40","1,635.95",426.42,299.10,297.25,113.86,325.48,5.31,1.89,0.40,25.00,35.00,35.00,615.16
37.00,Energy,A112,Oil & Gas Storage & Distribution,KOPI,Mitra Energi Persada Tbk,S,06/30/2022,Dec,U,,148.45,54.55,93.90,90.59,6.56,4.27,4.22,8.07,134.66,64.43,3.86,0.58,4.00,6.00,6.00,519.79
38.00,Energy,A112,Oil & Gas Storage & Distribution,LEAD,Logindo Samudramakmur Tbk,S,06/30/2022,Dec,U,,"2,008.25","1,529.89",478.36,195.85,-43.22,-45.42,-45.40,-11.81,118.12,-7.88,0.77,3.20,-2.00,-10.00,-24.00,90.95
39.00,Energy,A121,Coal Production,MBAP,Mitrabara Adiperdana Tbk,S,06/30/2022,Dec,U,,"4,820.40",844.21,"3,976.19","3,694.01","2,134.97","1,662.13","1,662.13","1,517.10","3,239.86",5.34,2.50,0.21,55.00,67.00,72.00,8099.65
40.00,Energy,A122,Coal Distribution,MBSS,Mitrabahtera Segara Sejati Tbk,S,06/30/2022,Dec,U,,"2,849.25",309.54,"2,539.70",574.42,74.88,74.88,69.83,133.11,"1,451.24",7.74,0.71,0.12,8.00,9.00,41.00,1030.38
41.00,Energy,A121,Coal Production,MCOL,Prima Andalan Mandiri Tbk,S,06/30/2022,Dec,U,,"9,693.09","2,562.85","7,130.24","7,365.91","3,609.03","2,842.32","2,807.07","1,375.32","2,005.38",5.13,3.52,0.36,0.00,0.00,0.00,7058.94
42.00,Energy,A111,Oil & Gas Production & Refinery,MEDC,Medco Energi Internasional Tbk,S,06/30/2022,Dec,U,,"103,810.71","81,688.91","22,121.80","17,075.70","7,861.14","4,185.82","4,019.73",159.72,880.08,5.82,1.04,3.69,4.00,18.00,24.00,915.28
43.00,Energy,A111,Oil & Gas Production & Refinery,MITI,Mitra Investindo Tbk,S,06/30/2022,Dec,U,,168.70,28.19,140.51,35.42,4.11,3.66,3.93,4.50,57.52,34.45,2.69,0.20,7.00,8.00,31.00,154.73
44.00,Energy,A112,Oil & Gas Storage & Distribution,MTFN,Capitalinc Investment Tbk,S,06/30/2022,Dec,U,,773.46,812.24,-38.77,194.41,-4.82,-7.01,-6.73,-0.12,-1.22,-420.95,-41.06,-20.95,0.00,0.00,-2.00,50.09
45.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",MYOH,Samindo Resources Tbk,S,06/30/2022,Dec,LR,,"2,432.31",305.13,"2,127.18","1,049.12",154.40,117.53,117.29,135.64,964.14,11.39,1.62,0.14,12.00,14.00,29.00,1561.91
46.00,Energy,A112,Oil & Gas Storage & Distribution,PGAS,Perusahaan Gas Negara Tbk,S,06/30/2022,Dec,LR,,"107,685.07","58,059.45","49,625.62","25,897.30","5,499.01","4,142.29","3,550.26",207.41,"2,047.13",8.37,0.86,1.17,5.00,10.00,19.00,1760.53
47.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",PKPK,Perdana Karya Perkasa Tbk,S,06/30/2022,Dec,A,WTP,55.72,38.20,17.52,11.00,-6.28,-22.54,-22.54,-1.46,29.20,-161.32,8.08,2.18,-41.00,-132.00,-210.00,235.94
48.00,Energy,A122,Coal Distribution,PSSI,Pelita Samudera Shipping Tbk,S,06/30/2022,Dec,U,,"2,490.07",668.87,"1,821.20",836.27,312.37,280.61,279.13,85.12,336.20,7.70,1.95,0.37,21.00,29.00,63.00,655.59
49.00,Energy,A121,Coal Production,PTBA,Bukit Asam Tbk,S,06/30/2022,Dec,LR,,"35,913.00","13,208.42","22,704.59","18,423.06","7,824.89","6,275.84","6,156.73",840.58,"1,970.77",5.06,2.16,0.58,34.00,54.00,67.00,4256.86
50.00,Energy,A122,Coal Distribution,PTIS,Indo Straits Tbk,S,06/30/2022,Dec,U,,596.58,342.79,253.79,139.25,3.46,3.46,3.46,4.98,461.30,34.53,0.37,1.35,1.00,2.00,4.00,170.68
51.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",PTRO,Petrosea Tbk,S,06/30/2022,Dec,U,,"8,385.04","4,367.44","4,017.60","3,071.66",185.09,162.08,160.26,466.29,"3,983.33",6.63,0.78,1.09,6.00,12.00,15.00,3107.00
52.00,Energy,A112,Oil & Gas Storage & Distribution,RAJA,Rukun Raharja Tbk,S,06/30/2022,Dec,U,,"3,685.94","1,787.18","1,898.76",834.73,65.76,50.29,41.85,16.61,449.19,68.05,2.32,0.94,2.00,4.00,8.00,1042.12
53.00,Energy,A122,Coal Distribution,RIGS,Rig Tenders Indonesia Tbk,S,03/31/2022,Jun,,,620.09,33.95,586.14,230.93,24.15,24.15,24.15,-15.84,962.26,-35.66,0.62,0.06,-2.00,-2.00,-4.00,596.60
54.00,Energy,A122,Coal Distribution,RMKE,RMK Energy Tbk,S,06/30/2022,Dec,U,,"1,496.63",539.23,957.40,"1,071.74",195.74,154.69,141.80,69.00,218.83,11.74,3.70,0.56,20.00,32.00,28.00,809.67
55.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",RUIS,Radiant Utama Interinsco Tbk,S,06/30/2022,Dec,U,,"1,357.48",852.09,505.40,824.73,24.59,15.72,15.72,29.93,656.36,6.88,0.31,1.69,2.00,5.00,3.00,203.47
56.00,Energy,A122,Coal Distribution,SGER,Sumber Global Energy Tbk,S,06/30/2022,Dec,U,,"1,826.01",914.82,911.19,"3,553.57",602.49,472.95,476.18,173.38,244.46,4.44,3.03,1.00,35.00,71.00,18.00,740.71
57.00,Energy,A112,Oil & Gas Storage & Distribution,SHIP,Sillo Maritime Perdana Tbk,S,06/30/2022,Dec,U,,"4,902.65","2,501.08","2,401.56",801.08,181.30,157.31,104.79,65.29,883.00,15.01,1.12,1.04,4.00,7.00,22.00,988.96
58.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",SICO,PT Sigma Energy Compressindo Tbk,S,06/30/2022,Dec,LR,,117.80,14.38,103.42,35.09,5.50,4.33,4.32,0.00,113.64,0.00,1.58,0.14,0.00,0.00,0.00,179.55
59.00,Energy,A121,Coal Production,SMMT,Golden Eagle Energy Tbk,S,06/30/2022,Dec,U,,"1,240.35",216.32,"1,024.02",474.69,239.66,206.18,189.00,120.11,325.09,6.12,2.26,0.21,31.00,37.00,80.00,734.70
60.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",SMRU,SMR Utama Tbk,S,06/30/2022,Dec,U,,964.60,807.86,156.74,248.73,-61.54,-55.23,-55.22,-19.83,12.54,-2.52,3.99,5.15,-29.00,-178.00,-112.00,50.03
61.00,Energy,A112,Oil & Gas Storage & Distribution,SOCI,Soechi Lines Tbk,S,06/30/2022,Dec,U,,"9,480.64","3,934.58","5,546.06",981.30,97.30,77.76,77.66,11.67,785.67,16.45,0.24,0.71,1.00,1.00,8.00,188.56
62.00,Energy,A111,Oil & Gas Production & Refinery,SUGI,Sugih Energy Tbk,S,09/30/2018,Dec,U,,"7,200.64","4,903.19","2,297.45",12.34,-22.65,-20.46,-20.46,-10.48,92.60,0.00,0.54,2.13,-4.00,-11.00,"-2,109.00",50.00
63.00,Energy,A111,Oil & Gas Production & Refinery,SURE,Super Energy Tbk,S,06/30/2022,Dec,U,,975.93,476.80,499.13,186.88,-42.92,-35.66,-29.21,-37.49,333.29,-48.01,5.40,0.96,-6.00,-11.00,-30.00,1799.77
64.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",TAMU,PT Pelayaran Tamarin Samudra Tbk.,S,06/30/2022,Dec,U,,"1,032.75",521.71,511.03,90.97,-21.43,-21.59,-17.27,-2.20,13.63,-22.73,3.67,1.02,-5.00,-11.00,-62.00,50.02
65.00,Energy,A122,Coal Distribution,TCPI,Transcoal Pacific Tbk,S,06/30/2022,Dec,U,,"2,830.64","1,225.41","1,605.24",872.93,78.85,64.96,61.65,18.88,321.05,439.71,25.85,0.76,4.00,7.00,12.00,8299.14
66.00,Energy,A122,Coal Distribution,TEBE,Dana Brata Luhur Tbk,S,06/30/2022,Dec,U,,"1,080.47",221.06,859.41,276.90,134.16,103.86,103.10,176.86,668.80,4.81,1.27,0.26,21.00,26.00,82.00,849.38
67.00,Energy,A121,Coal Production,TOBA,TBS Energi Utama Tbk,S,06/30/2022,Dec,U,,"13,122.61","7,247.52","5,875.09","4,159.89",924.89,761.50,515.32,85.67,729.83,9.75,1.14,1.23,7.00,15.00,21.00,832.01
68.00,Energy,A122,Coal Distribution,TPMA,Trans Power Marine Tbk,S,06/30/2022,Dec,U,,"1,566.45",362.54,"1,203.91",427.96,93.35,88.21,88.21,42.85,457.19,8.31,0.78,0.30,7.00,9.00,26.00,356.61
69.00,Energy,A121,Coal Production,TRAM,Trada Alam Minera Tbk,S,12/31/2019,Dec,A,WDP,"6,445.85","3,998.40","2,447.45","4,352.83","-2,812.50","-2,866.22","-2,895.77",-58.33,49.30,0.00,1.01,1.63,-45.00,-118.00,-67.00,49.79
70.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",UNIQ,PT Ulima Nitra Tbk,S,06/30/2022,Dec,U,,509.46,182.41,327.05,159.15,-12.62,-10.00,-10.00,4.83,104.19,11.38,0.53,0.56,0.00,0.00,0.00,55.22
71.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",WINS,Wintermar Offshore Marine Tbk,S,06/30/2022,Dec,U,,"2,880.65",624.86,"2,255.79",373.02,-21.63,-25.56,-15.11,-4.25,518.96,-42.08,0.34,0.28,0.00,0.00,-1.00,176.45
72.00,Energy,A132,"Oil, Gas & Coal Equipment & Services",WOWS,PT Ginting Jaya Energi Tbk,S,06/30/2022,Dec,U,,682.23,146.58,535.65,39.42,-24.73,-24.73,-24.73,-19.79,216.36,-2.53,0.23,0.27,-9.00,-12.00,-156.00,49.76
73.00,Energy,A221,Alternative Fuels,ETWA,Eterindo Wahanatama Tbk,S,06/30/2022,Dec,U,,"1,030.75","1,206.08",-175.33,32.13,-60.51,-60.51,-60.42,-33.57,-37.55,-2.29,-2.05,-6.88,-15.00,0.00,-488.00,76.98
74.00,Energy,A211,Alternative Energy Equipment,JSKY,Sky Energy Indonesia Tbk,S,12/31/2021,Dec,A,WTP,387.39,226.76,160.64,148.29,-82.84,-72.77,-72.77,-35.80,79.03,-1.45,0.66,1.41,-19.00,-45.00,-49.00,52.16
75.00,Energy,A211,Alternative Energy Equipment,SEMA,Semacom Integrated Tbk,S,06/30/2022,Dec,U,,224.17,88.53,135.64,60.15,4.43,2.69,3.52,13.14,100.69,11.57,1.51,0.65,0.00,0.00,0.00,152.04
76.00,Basic Materials,B111,Basic Chemicals,ADMG,Polychem Indonesia Tbk,S,06/30/2022,Dec,U,,"2,933.64",571.49,"2,362.15","1,314.90",-186.17,-190.05,-189.98,-64.54,607.37,-2.56,0.27,0.24,-9.00,-11.00,-19.00,163.99
77.00,Basic Materials,B111,Basic Chemicals,AGII,Aneka Gas Industri Tbk,S,06/30/2022,Dec,U,,"8,095.24","4,482.98","3,612.26","1,266.38",76.49,53.84,50.61,52.14,"1,177.91",40.08,1.77,1.24,2.00,4.00,13.00,2084.90
78.00,Basic Materials,B113,Specialty Chemicals,AKPI,Argha Karya Prima Industry Tbk,S,06/30/2022,Dec,U,,"3,643.12","1,969.05","1,674.06","1,670.56",253.86,193.05,193.05,406.94,"2,734.29",3.76,0.56,1.18,9.00,19.00,19.00,1531.20
79.00,Basic Materials,B131,Containers & Packaging,ALDO,Alkindo Naratama Tbk,S,06/30/2022,Dec,U,,"1,431.87",692.63,739.25,767.22,51.03,39.64,39.31,64.63,561.37,10.83,1.25,0.94,6.00,12.00,11.00,701.71
80.00,Basic Materials,B141,Aluminum,ALKA,Alakasa Industrindo Tbk,S,06/30/2022,Dec,U,,422.53,287.54,134.99,"1,979.35",1.40,1.18,1.18,37.91,265.91,7.65,1.09,2.13,4.00,11.00,1.00,289.84
81.00,Basic Materials,B141,Aluminum,ALMI,Alumindo Light Metal Industry Tbk,S,06/30/2022,Dec,U,,"1,487.80",904.07,583.73,775.93,47.70,37.21,37.21,17.30,152.97,22.89,2.56,1.55,4.00,11.00,9.00,391.60
82.00,Basic Materials,B146,Diversified Metals & Minerals,ANTM,Aneka Tambang Tbk,S,06/30/2022,Dec,LR,,"32,256.48","10,784.54","21,471.94","18,772.86","2,213.45","1,525.90","1,525.90",92.68,893.52,20.39,2.17,0.50,7.00,10.00,12.00,1938.94
83.00,Basic Materials,B113,Specialty Chemicals,APLI,Asiaplast Industries Tbk,S,06/30/2022,Dec,U,,464.08,218.29,245.79,251.27,20.50,14.06,14.06,22.32,180.38,9.05,1.20,0.89,7.00,12.00,12.00,216.46
84.00,Basic Materials,B143,Gold,ARCI,Archi Indonesia Tbk,S,06/30/2022,Dec,U,,"10,576.76","6,902.96","3,673.80","1,780.33",349.33,209.27,210.60,32.60,147.93,10.37,2.27,1.88,8.00,22.00,45.00,335.80
85.00,Basic Materials,B113,Specialty Chemicals,AVIA,Avia Avian Tbk,S,06/30/2022,Dec,U,,"10,607.26","1,160.55","9,446.71","3,379.34",945.91,777.01,777.11,24.06,152.48,34.28,5.21,0.12,14.00,16.00,44.00,794.42
86.00,Basic Materials,B121,Construction Materials,AYLS,Agro Yasa Lestari Tbk,S,06/30/2022,Dec,U,,50.04,1.72,48.32,4.37,-0.39,-0.39,-0.39,-2.01,56.62,-40.71,1.40,0.04,-3.00,-4.00,-39.00,79.27
87.00,Basic Materials,B144,Iron & Steel,BAJA,Saranacentral Bajatama Tbk,S,06/30/2022,Dec,U,,766.53,578.28,188.25,584.50,-33.85,-26.30,-26.30,18.87,104.58,9.54,1.72,3.07,-2.00,-9.00,-3.00,179.88
88.00,Basic Materials,B121,Construction Materials,BEBS,Berkah Beton Sadaya Tbk,S,06/30/2022,Dec,U,,813.47,82.52,730.95,345.80,104.63,82.22,82.20,16.91,81.22,270.28,56.27,0.11,19.00,21.00,44.00,4570.25
89.00,Basic Materials,B111,Basic Chemicals,BMSR,Bintang Mitra Semestaraya Tbk,S,06/30/2022,Dec,U,,"1,455.18",957.20,497.98,"2,465.40",239.06,191.49,192.05,302.22,429.59,2.76,1.89,1.92,24.00,70.00,14.00,811.93
90.00,Basic Materials,B146,Diversified Metals & Minerals,BRMS,Bumi Resources Minerals Tbk,S,06/30/2022,Dec,A,WTP,"15,567.74","1,508.02","14,059.72",82.44,34.71,58.20,56.84,6.90,99.16,20.14,1.41,0.11,6.00,7.00,"1,187.00",139.82
91.00,Basic Materials,B131,Containers & Packaging,BRNA,Berlina Tbk,S,06/30/2022,Dec,U,,"1,963.19","1,156.07",807.12,545.09,-77.68,-42.48,-46.69,-178.19,824.34,-6.90,1.49,1.43,-9.00,-22.00,-32.00,1228.27
92.00,Basic Materials,B111,Basic Chemicals,BRPT,Barito Pacific Tbk,S,03/31/2022,Dec,U,,"133,730.76","71,452.62","62,278.14","11,678.57",846.52,436.21,134.27,10.98,664.32,74.69,1.23,1.15,1.00,2.00,9.00,817.11
93.00,Basic Materials,B144,Iron & Steel,BTON,Betonjaya Manunggal Tbk,S,06/30/2022,Dec,U,,308.90,96.51,212.39,68.99,16.12,14.91,14.91,18.76,294.99,20.78,1.32,0.45,4.00,6.00,20.00,389.39
94.00,Basic Materials,B111,Basic Chemicals,CHEM,PT Chemstar Indonesia Tbk,S,06/30/2022,Dec,U,,102.55,54.60,47.94,64.25,7.57,5.84,5.84,9.01,28.20,11.32,3.65,1.14,15.00,32.00,24.00,102.93
95.00,Basic Materials,B141,Aluminum,CITA,Cita Mineral Investindo Tbk,S,06/30/2022,Dec,U,,"4,951.27","1,027.63","3,923.64","2,646.25",470.45,431.50,431.50,175.24,990.73,16.43,2.97,0.26,14.00,18.00,26.00,2942.47
96.00,Basic Materials,B113,Specialty Chemicals,CLPI,Colorpak Indonesia Tbk,S,06/30/2022,Dec,U,,775.98,283.24,492.75,437.07,10.44,8.21,8.20,102.24,"1,608.51",9.15,0.57,0.57,4.00,6.00,7.00,916.85
97.00,Basic Materials,B121,Construction Materials,CMNT,Cemindo Gemilang Tbk,S,06/30/2022,Dec,U,,"18,949.57","14,806.02","4,143.56","4,464.21",125.59,59.02,50.08,10.85,241.95,93.97,4.22,3.57,1.00,3.00,2.00,1021.03
98.00,Basic Materials,B144,Iron & Steel,CTBN,Citra Tubindo Tbk,S,06/30/2022,Dec,U,,"2,137.60",828.28,"1,309.32",905.57,-13.50,-21.75,-21.78,-271.67,"1,635.89",-5.65,0.93,0.63,-10.00,-17.00,-24.00,1521.38
99.00,Basic Materials,B146,Diversified Metals & Minerals,DKFT,Central Omega Resources Tbk,S,06/30/2022,Dec,U,,"2,287.68","1,914.13",373.55,335.04,25.09,13.07,59.32,-22.91,66.25,-5.24,1.83,5.12,-6.00,-35.00,-39.00,121.24
100.00,Basic Materials,B113,Specialty Chemicals,DPNS,Duta Pertiwi Nusantara Tbk,S,06/30/2022,Dec,U,,368.64,54.93,313.71,98.49,18.30,13.92,14.61,80.56,947.40,4.84,0.41,0.18,7.00,9.00,27.00,388.43
101.00,Basic Materials,B113,Specialty Chemicals,EKAD,Ekadharma International Tbk,S,06/30/2022,Dec,U,,"1,195.75",116.51,"1,079.24",311.71,57.91,47.53,45.72,27.56,308.89,10.38,0.92,0.11,8.00,9.00,31.00,284.18
102.00,Basic Materials,B131,Containers & Packaging,EPAC,Megalestari Epack Sentosaraya Tbk,S,06/30/2022,Dec,U,,363.23,186.92,176.31,56.90,-4.92,-5.61,-7.06,-0.41,53.37,-123.33,0.94,1.06,-2.00,-5.00,-15.00,50.17
103.00,Basic Materials,B131,Containers & Packaging,ESIP,Sinergi Inti Plastindo Tbk,S,06/30/2022,Dec,U,,100.13,3.93,96.20,33.05,1.84,1.82,1.82,2.04,86.67,36.75,0.87,0.04,2.00,2.00,7.00,75.40
